Year,Week,Season,Customers,Orders,Units,Value,Return_Units,Return_Value,Partner,Delivery_Type,Store_Type,Next_Customer_Type,Return_Type,Markdown_Type,Despatch_Type
2023,9,S20231,1,1,5,67.95,2,33.98,Next,Courier,Courier,Bath and Body Works,Mixed,FP,Branded
2023,22,S20231,1,1,5,126.74,2,73.51,Next,Store,UK_VS_Store,,,FP,Branded
2023,6,S20231,1,1,5,62.91,2,31.46,Next,Courier,Courier,Mixed,Store,MD,Branded
2023,23,S20231,3,3,10,517.11,4,217.19,Next,Courier,Courier,,Courier,Mixed,Branded
2023,23,S20231,1,1,9,58.92,4,22.26,Next,Store,UK_VS_Store,,Store,MD,Branded
2023,15,S20231,1,1,2,50.93,1,16.55,VS,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,13,S20231,1,1,6,195.18,3,82.95,VS,Courier,Courier,,Mixed,Mixed,Branded
2023,8,S20231,1,1,5,115.22,2,48.39,Next,Store,International_Next_Store,Mixed,Mixed,MD,Branded
2023,1,S20231,1,1,5,66.83,2,33.42,Next,Store,UK_Next_Store,Bath and Body Works,Mixed,MD,Branded
2023,8,S20231,1,1,5,96.02,2,55.69,Next,Store,UK_VS_Store,,,FP,Branded
2023,1,S20231,2,2,14,577.49,7,360.93,Next,Parcelshop,Courier,,Mixed,FP,Branded
2023,5,S20231,1,1,2,97.94,1,51.42,Reiss,Store,International_Next_Store,,Store,MD,Branded
2023,17,S20231,1,1,5,184.74,3,94.22,Next,Store,UK_Next_Store,,Store,Mixed,Branded
2023,23,S20231,15,15,45,787.42,23,261.6,VS,Parcelshop,Courier,,,MD,Branded
2023,5,S20231,11,11,51,1589.71,27,715.37,Next,Courier,Courier,Mixed,Mixed,Mixed,Branded
2023,25,S20231,25,25,145,21972.26,77,12251.43,Reiss,Store,UK_Reiss_Store,,Store,Mixed,Branded
2023,2,S20231,39,39,156,12311.98,84,8286.91,Next,Mixed,Mixed,,,FP,Branded
2023,11,S20231,16,16,60,2133.51,33,1701.47,Next,Courier,Courier,,Store,Mixed,Branded
2023,9,S20231,6,6,37,5848.11,21,4149,Reiss,Courier,Courier,,Mixed,FP,Branded
2023,3,S20231,4,4,9,89.46,5,52.19,JOJO,Store,UK_Next_Store,,Store,FP,Branded
2023,18,S20231,1,1,2,64.91,1,27.59,Reiss,Store,International_Next_Store,,,MD,Branded
2023,8,S20231,13,13,36,1059.03,21,401.55,Next,Parcelshop,Courier,,,Mixed,Branded
2023,15,S20231,1,1,2,93.56,1,39.76,Reiss,Store,International_Next_Store,,,FP,Branded
2023,20,S20231,1,1,3,78.73,2,55.11,Next,Mixed,Mixed,,,FP,Branded
2023,5,S20231,1,1,10,289.59,6,217.19,GAP,Courier,Courier,,Mixed,MD,Branded
2023,3,S20231,15,15,82,714.37,52,656.87,VS,Parcelshop,Courier,,,MD,Branded
2023,1,S20231,1,1,2,32.26,1,20.16,VS,Store,UK_VS_Store,,Courier,MD,Branded
2023,25,S20231,1,1,17,261.17,11,177.44,Next,Courier,Courier,,,Mixed,Branded
2023,24,S20231,1,1,2,21.72,1,9.23,Next,Store,Lipsy Concession,,Store,FP,Branded
2023,10,S20231,1,1,3,19.59,2,8.49,Next,Courier,Courier,Bath and Body Works,Mixed,FP,Branded
2023,19,S20231,1,1,3,40.33,2,22.85,VS,Parcelshop,Courier,,Mixed,MD,Branded
2023,26,S20231,11,11,21,1622.7,14,1135.89,Next,Parcelshop,Courier,,Courier,FP,Branded
2023,8,S20231,1,1,5,570.27,4,570.27,Reiss,Parcelshop,Courier,,Mixed,FP,Branded
2023,12,S20231,1,1,2,69.13,1,50.12,Next,Store,UK_Next_Store,LauraAshley,,FP,Branded
2023,5,S20231,16,16,68,1182.4,49,1065.03,Next,Courier,Courier,Mixed,Store,MD,Branded
2023,7,S20231,3,3,10,1230.1,7,904.12,Reiss,Store,UK_Next_Store,,Courier,Mixed,Branded
2023,22,S20231,1,1,3,28.96,2,16.41,GAP,Parcelshop,Courier,,,MD,Branded
2023,11,S20231,1,1,2,219.38,2,142.6,Reiss,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,2,S20231,1,1,3,338.92,2,192.05,Next,Store,Lipsy Concession,,Store,Mixed,Branded
2023,16,S20231,1,1,2,28.81,2,30.25,Next,Store,UK_Next_Store,,Courier,MD,Branded
2023,5,S20231,29,29,62,8529.5,48,8254.35,Reiss,Courier,Courier,,,FP,Branded
2023,6,S20231,1,1,5,96.02,4,111.38,Next,Mixed,Mixed,,Mixed,FP,Branded
2023,1,S20231,24,24,232,3696,186,3703.97,Next,Courier,Courier,Mixed,,Mixed,Branded
2023,20,S20231,1,1,5,74.43,4,62.52,GAP,Parcelshop,Courier,,,MD,Branded
2023,6,S20231,1,1,2,66.9,2,56.87,Next,Courier,Courier,,,MD,Branded
2023,26,S20231,2,2,6,198.49,5,107.52,Next,Store,UK_Next_Store,Mixed,Store,Mixed,Branded
2023,25,S20231,1,1,6,79.04,5,55.99,VS,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,22,S20231,3,3,20,1344.25,17,1199.74,Next,Store,UK_Next_Store,,Mixed,Mixed,Branded
2023,9,S20231,3,3,7,180.44,6,193.33,Next,Store,International_Next_Store,,,Mixed,Branded
2023,19,S20231,1,1,2,40.33,2,58.48,Next,Courier,Courier,LauraAshley,,MD,Branded
2023,19,S20231,5,5,10,427.47,9,480.9,GAP,Parcelshop,Courier,,Store,FP,Branded
2023,7,S20231,3,3,5,206.32,4,173.31,Next,Parcelshop,Courier,,,FP,Branded
2023,13,S20231,1,1,2,42.94,2,36.5,Next,Courier,Courier,LauraAshley,Store,FP,Branded
2023,11,S20231,1,1,6,246.8,0,0,Next,Store,UK_Next_Store,Mixed,Mixed,Mixed,Branded
2023,23,S20231,4,4,41,572.65,0,0,Next,Courier,Courier,,,MD,Branded
2023,11,S20231,1,1,5,133.47,0,0,Next,Courier,Courier,LauraAshley,Mixed,Mixed,Branded
2023,7,S20231,1,1,7,66.83,0,0,Next,Parcelshop,Courier,Mixed,,MD,Branded
2023,10,S20231,1,1,5,514.65,0,0,Reiss,Courier,Courier,,Courier,Mixed,Branded
2023,10,S20231,3,3,6,61.3,0,0,Next,Courier,Courier,Bath and Body Works,Store,FP,Branded
2023,2,S20231,3,3,7,770.44,0,0,Next,Store,UK_Next_Store,Aubin,Store,FP,Branded
2023,6,S20231,1,1,2,69.9,0,0,Next,Store,UK_Next_Store,,,FP,Branded
2023,25,S20231,1,1,2,103.16,0,0,GAP,Parcelshop,Courier,,Mixed,MD,Branded
2023,8,S20231,1,1,2,33.87,0,0,Next,Courier,Courier,LauraAshley,,MD,Branded
2023,3,S20231,3,3,5,230.44,1,48.39,GAP,Courier,Courier,,Store,FP,Branded
2023,3,S20231,1,1,5,79.09,1,19.77,Next,Courier,Courier,Bath and Body Works,,Mixed,Branded
2023,17,S20231,1,1,2,84.5,0,0,Next,Courier,Courier,LauraAshley,Store,FP,Branded
2023,5,S20231,1,1,2,93.56,0,0,Next,Store,UK_Next_Store,,Store,FP,Branded
2023,10,S20231,10,10,31,870.99,4,118.01,GAP,Parcelshop,Courier,,Mixed,FP,Branded
2023,9,S20231,1,1,2,15.98,0,0,GAP,Parcelshop,Courier,,Courier,MD,Branded
2023,4,S20231,1,1,2,61.37,0,0,GAP,Courier,Courier,,Mixed,MD,Branded
2023,2,S20231,1,1,2,46.78,0,0,Next,Courier,Courier,Aubin,,MD,Branded
2023,7,S20231,4,4,9,243.95,2,56.92,Next,Store,Lipsy Concession,,Store,FP,Branded
2023,11,S20231,1,1,6,222.76,1,46.41,VS,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,14,S20231,1,1,2,28.81,0,0,Next,Courier,Courier,Aubin,Courier,MD,Branded
2023,20,S20231,2,2,22,383.92,5,109.07,VS,Courier,Courier,,Mixed,Mixed,Branded
2023,7,S20231,3,3,10,228.52,2,47.99,VS,Parcelshop,Courier,,,Mixed,Branded
2023,20,S20231,1,1,2,32.95,0,0,Next,Parcelshop,Courier,,Courier,FP,Branded
2023,6,S20231,1,1,5,62.68,1,8.15,Next,Store,UK_Next_Store,Mixed,Mixed,MD,Branded
2023,9,S20231,1,1,3,100.01,1,28.34,Next,Mixed,Courier,,,FP,Branded
2023,4,S20231,3,3,14,376.39,4,112.92,GAP,Parcelshop,Courier,,,Mixed,Branded
2023,4,S20231,1,1,6,222.76,2,92.82,Next,Mixed,Courier,,,FP,Branded
2023,13,S20231,1,1,2,76.81,1,55.69,Next,Parcelshop,Courier,,Courier,FP,Branded
2023,1,S20231,1,1,2,222.61,1,139.13,Reiss,Parcelshop,Courier,,Store,FP,Branded
2023,9,S20231,3,3,5,88.15,2,37.02,Next,Parcelshop,Courier,,,FP,Branded
2023,12,S20231,1,1,2,31.95,1,13.58,Next,Courier,Courier,LauraAshley,,FP,Branded
2023,2,S20231,1,1,2,52.23,1,16.97,VS,Store,International_Next_Store,,,FP,Branded
2023,15,S20231,2,2,12,176.64,4,50.05,Next,Store,UK_Next_Store,Mixed,Mixed,MD,Branded
2023,5,S20231,1,1,3,22.09,1,7.73,Next,Courier,Courier,Bath and Body Works,Mixed,MD,Branded
2023,23,S20231,1,1,2,15.59,1,9.74,Next,Courier,Courier,Bath and Body Works,Store,MD,Branded
2023,16,S20231,1,1,5,62.42,2,36.2,Next,Courier,Courier,Mixed,Store,MD,Branded
2023,26,S20231,1,1,2,22.58,1,14.11,Next,Courier,Courier,Bath and Body Works,Store,MD,Branded
2023,16,S20231,1,1,7,1248.38,3,561.77,Reiss,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,2,S20231,1,1,5,113.84,2,38.71,Childsplay,Courier,Courier,,Mixed,FP,Branded
2023,20,S20231,1,1,5,52.23,2,13.58,GAP,Courier,Courier,,Store,Mixed,Branded
2023,9,S20231,1,1,14,132.27,6,48.18,Next,Courier,Courier,Bath and Body Works,Mixed,MD,Branded
2023,6,S20231,1,1,5,55.69,2,23.39,Next,Parcelshop,Courier,Mixed,,MD,Branded
2023,3,S20231,1,1,5,112.5,2,56.25,JOJO,Courier,Courier,,Mixed,FP,Branded
2023,4,S20231,1,1,2,124.82,1,90.49,Next,Store,UK_Next_Store,,Store,MD,Branded
2023,9,S20231,1,1,5,490.38,2,245.19,Next,Store,UK_Reiss_Store,,Courier,FP,Branded
2023,14,S20231,3,3,16,1879.36,7,863.33,Next,Store,UK_Reiss_Store,,,FP,Branded
2023,10,S20231,1,1,3,49.93,1,14.15,Next,Store,UK_VS_Store,,Store,FP,Branded
2023,21,S20231,1,1,2,31.34,1,10.19,VS,Parcelshop,Courier,,Courier,MD,Branded
2023,11,S20231,19,19,97,1721.99,48,724.3,Next,Courier,Courier,Mixed,,Mixed,Branded
2023,6,S20231,1,1,5,61.45,3,38.71,Next,Store,UK_Next_Store,Bath and Body Works,Mixed,MD,Branded
2023,8,S20231,13,13,72,893.27,37,573.8,VS,Parcelshop,Courier,,,MD,Branded
2023,17,S20231,22,22,33,3802.29,17,2840.2,Reiss,Store,UK_Reiss_Store,,Courier,MD,Branded
2023,23,S20231,26,26,73,1802,39,1203.39,JOJO,Store,UK_Next_Store,,,Mixed,Branded
2023,23,S20231,11,11,60,1394.64,32,781,Next,Store,UK_Next_Store,Mixed,,Mixed,Branded
2023,11,S20231,6,6,23,562.71,13,270.35,Next,Courier,Courier,Mixed,Store,FP,Branded
2023,18,S20231,1,1,2,13.06,1,4.24,Next,Courier,Courier,Bath and Body Works,Store,MD,Branded
2023,19,S20231,1,1,10,333.11,6,169.89,Next,Store,International_Next_Store,,Store,Mixed,Branded
2023,2,S20231,1,1,5,167.07,3,105.25,Next,Store,Lipsy Concession,,Store,MD,Branded
2023,2,S20231,1,1,5,456.66,3,342.5,Reiss,Parcelshop,Courier,,Courier,MD,Branded
2023,17,S20231,1,1,2,69.13,1,50.12,Next,Courier,Courier,,Courier,FP,Branded
2023,5,S20231,1,1,3,13.72,2,11.43,Next,Courier,Courier,Bath and Body Works,Courier,Mixed,Branded
2023,8,S20231,35,35,77,7370.15,48,4824.1,Next,Store,International_Next_Store,,Mixed,FP,Branded
2023,1,S20231,2,2,5,108.85,3,55.51,Next,Courier,Courier,LauraAshley,Courier,FP,Branded
2023,1,S20231,2,2,5,57.46,3,22.41,Next,Parcelshop,Courier,,Courier,MD,Branded
2023,17,S20231,6,6,14,409.73,9,223.89,Next,Parcelshop,Courier,,Courier,MD,Branded
2023,24,S20231,1,1,9,234.28,6,164,Next,Courier,Courier,Mixed,Courier,FP,Branded
2023,4,S20231,1,1,16,547.99,11,470.93,Next,Parcelshop,Courier,Mixed,Mixed,FP,Branded
2023,12,S20231,3,3,6,536.75,4,518.86,Next,Courier,Courier,Mixed,Store,MD,Branded
2023,17,S20231,1,1,3,74.2,2,61.83,JOJO,Parcelshop,Courier,,Store,FP,Branded
2023,7,S20231,7,7,36,1108.01,25,807.92,Next,Courier,Courier,,,Mixed,Branded
2023,8,S20231,1,1,2,23.97,1,10.19,VS,Courier,Courier,,Courier,MD,Branded
2023,26,S20231,4,4,29,459.01,21,216.05,Next,Courier,Courier,Mixed,,MD,Branded
2023,16,S20231,3,3,16,82.27,12,52.45,Next,Parcelshop,Courier,Bath and Body Works,,FP,Branded
2023,3,S20231,1,1,3,103.7,2,72.59,Next,Courier,Courier,Mixed,,MD,Branded
2023,16,S20231,1,1,5,211.62,4,211.62,Next,Store,UK_Next_Store,Mixed,Store,FP,Branded
2023,24,S20231,1,1,2,42.25,2,61.26,JOJO,Parcelshop,Courier,,Mixed,FP,Branded
2023,18,S20231,3,3,5,177.44,4,177.44,Next,Store,UK_Next_Store,,Courier,MD,Branded
2023,18,S20231,1,1,6,9.8,5,8.58,JOJO,Parcelshop,Courier,,Store,FP,Branded
2023,3,S20231,1,1,5,255.64,4,173.84,Reiss,Parcelshop,Courier,,Store,FP,Branded
2023,22,S20231,1,1,5,126.67,4,65.87,Next,Store,UK_VS_Store,,Store,Mixed,Branded
2023,10,S20231,1,1,13,1919.58,0,0,Next,Store,International_Next_Store,,Store,FP,Branded
2023,3,S20231,1,1,2,56.66,0,0,Next,Store,UK_Next_Store,Bath and Body Works,Courier,FP,Branded
2023,2,S20231,1,1,5,376.47,0,0,Next,Parcelshop,Courier,,Courier,Mixed,Branded
2023,3,S20231,1,1,3,255.41,0,0,Next,Courier,Courier,Mixed,Store,FP,Branded
2023,24,S20231,1,1,5,296.81,0,0,Next,Store,International_Next_Store,,Courier,FP,Branded
2023,2,S20231,2,2,3,30.03,0,0,Next,Courier,Courier,LauraAshley,,MD,Branded
2023,7,S20231,1,1,2,12.98,0,0,Next,Courier,Courier,LauraAshley,Store,MD,Branded
2023,23,S20231,1,1,5,261.17,0,0,Reiss,Store,International_Next_Store,,Mixed,MD,Branded
2023,8,S20231,1,1,2,240.35,0,0,Next,Courier,Courier,Aubin,,FP,Branded
2023,7,S20231,1,1,2,65.29,0,0,Next,Courier,Courier,LauraAshley,Store,FP,Branded
2023,11,S20231,1,1,5,1216.27,1,304.07,Reiss,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,15,S20231,1,1,2,276.53,0,0,Next,Courier,Courier,Aubin,Store,FP,Branded
2023,25,S20231,1,1,3,287.13,0,0,Next,Store,UK_Next_Store,Aubin,Store,FP,Branded
2023,3,S20231,1,1,6,206.98,1,36.22,Next,Store,International_Next_Store,,,Mixed,Branded
2023,19,S20231,1,1,2,34.95,0,0,JOJO,Store,International_Next_Store,,Store,FP,Branded
2023,4,S20231,1,1,7,342.13,1,31.77,Next,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,14,S20231,3,3,5,111.3,1,18.92,Next,Courier,Courier,LauraAshley,Courier,FP,Branded
2023,17,S20231,1,1,6,518.49,1,90.74,Next,Mixed,Courier,,Mixed,FP,Branded
2023,20,S20231,1,1,2,49.01,0,0,Next,Store,UK_Next_Store,,Courier,FP,Branded
2023,4,S20231,1,1,5,366.79,1,106.37,Next,Parcelshop,Courier,Mixed,Mixed,FP,Branded
2023,3,S20231,2,2,3,158.08,1,65.87,Next,Courier,Courier,Aubin,,MD,Branded
2023,7,S20231,3,3,12,183.48,3,48.16,Next,Store,International_Next_Store,,,Mixed,Branded
2023,26,S20231,1,1,6,135.81,1,19.24,VS,Courier,Courier,,,Mixed,Branded
2023,1,S20231,1,1,5,255.94,1,33.27,Reiss,Parcelshop,Courier,,Courier,FP,Branded
2023,5,S20231,1,1,5,290.36,1,49.36,Next,Store,International_Next_Store,,Store,FP,Branded
2023,15,S20231,1,1,3,161.31,1,56.46,Next,Parcelshop,Courier,,Store,FP,Branded
2023,4,S20231,1,1,2,35.64,1,22.28,Next,Courier,Courier,LauraAshley,Store,MD,Branded
2023,7,S20231,1,1,3,218.92,1,105.81,Next,Courier,Courier,Mixed,Store,FP,Branded
2023,12,S20231,1,1,5,24.2,1,6.05,Next,Store,UK_Next_Store,Bath and Body Works,Courier,FP,Branded
2023,15,S20231,1,1,3,60.07,1,21.02,Next,Courier,Courier,Mixed,Courier,FP,Branded
2023,22,S20231,1,1,10,404.43,3,103.13,Next,Store,International_Next_Store,,Mixed,Mixed,Branded
2023,9,S20231,1,1,14,289.57,4,53.78,Next,Courier,Courier,Mixed,Mixed,Mixed,Branded
2023,9,S20231,13,13,93,602.5,30,165.2,Next,Store,UK_Next_Store,Bath and Body Works,,Mixed,Branded
2023,21,S20231,65,65,366,54319.7,121,18856.06,Reiss,Store,UK_Reiss_Store,,Store,Mixed,Branded
2023,18,S20231,2,2,6,632.64,2,263.6,Next,Parcelshop,Courier,,Store,Mixed,Branded
2023,18,S20231,15,15,33,4566.39,12,2407.73,Reiss,Store,UK_Next_Store,,Courier,FP,Branded
2023,26,S20231,120,120,940,10748.66,338,4831.18,JOJO,Store,UK_JOJO_Store,,,Mixed,Branded
2023,6,S20231,50,50,333,2707.33,123,1050.01,Next,Store,UK_Next_Store,Mixed,,MD,Branded
2023,25,S20231,1,1,5,41.94,2,14.26,JOJO,Store,International_JOJO_Store,,,FP,Branded
2023,8,S20231,4,4,22,2017.52,9,536.48,Reiss,Store,UK_Next_Store,,Courier,Mixed,Branded
2023,13,S20231,38,38,99,11551.69,40,3967.25,Reiss,Store,UK_Next_Store,,,Mixed,Branded
2023,26,S20231,5,5,17,1011.07,7,437.14,Next,Courier,Courier,Mixed,,FP,Branded
2023,13,S20231,43,43,223,8492.76,94,4474.88,GAP,Store,UK_Next_Store,,,Mixed,Branded
2023,25,S20231,7,7,16,441.3,7,279.95,JOJO,Courier,Courier,,Courier,FP,Branded
2023,16,S20231,82,82,662,12439.78,291,6835.3,Next,Courier,Courier,Mixed,,FP,Branded
2023,2,S20231,3,3,5,50.93,2,21.39,VS,Store,UK_VS_Store,,Courier,MD,Branded
2023,24,S20231,43,43,320,4621.64,147,1804.61,JOJO,Courier,Courier,,Mixed,FP,Branded
2023,7,S20231,1,1,2,7.84,1,2.55,Next,Store,UK_Next_Store,Bath and Body Works,Courier,MD,Branded
2023,18,S20231,1,1,2,109.69,1,46.62,Next,Store,UK_Reiss_Store,,,FP,Branded
2023,24,S20231,1,1,6,174.75,3,91.74,JOJO,Parcelshop,Courier,,Mixed,MD,Branded
2023,1,S20231,1,1,3,441.07,2,367.56,Next,Store,International_Next_Store,,,FP,Branded
2023,9,S20231,20,20,253,4414.89,129,3264.05,Next,Courier,Courier,Mixed,Mixed,MD,Branded
2023,19,S20231,3,3,7,471.02,4,336.44,Reiss,Parcelshop,Courier,,Courier,MD,Branded
2023,22,S20231,18,18,86,1630.99,46,916.01,GAP,Courier,Courier,,,Mixed,Branded
2023,19,S20231,2,2,10,83.88,5,35.65,VS,Parcelshop,Courier,,Mixed,FP,Branded
2023,8,S20231,3,3,17,246.8,9,84.93,Next,Courier,Courier,Bath and Body Works,,Mixed,Branded
2023,10,S20231,1,1,6,561.36,3,238.58,Next,Parcelshop,Courier,Mixed,Mixed,Mixed,Branded
2023,24,S20231,16,16,46,3090.81,26,1834.33,Next,Courier,Courier,,Store,Mixed,Branded
2023,25,S20231,1,1,5,171.53,3,128.65,Next,Courier,Courier,Mixed,Store,FP,Branded
2023,14,S20231,1,1,2,34.57,1,25.06,Next,Store,International_Next_Store,,Courier,MD,Branded
2023,15,S20231,22,22,192,1888.13,115,1413.64,Next,Store,UK_Next_Store,Mixed,,MD,Branded
2023,7,S20231,3,3,7,146.25,4,87.75,GAP,Store,UK_Next_Store,,Courier,MD,Branded
2023,17,S20231,1,1,2,21.97,1,9.34,GAP,Parcelshop,Courier,,,MD,Branded
2023,10,S20231,2,2,5,590.24,3,230.19,Reiss,Parcelshop,Courier,,Mixed,FP,Branded
2023,21,S20231,3,3,13,504.9,8,264.1,VS,Parcelshop,Courier,,Mixed,FP,Branded
2023,6,S20231,3,3,5,351.42,3,221.39,Next,Store,UK_Next_Store,Aubin,,MD,Branded
2023,18,S20231,1,1,10,170.42,7,149.12,JOJO,Courier,Courier,,Mixed,Mixed,Branded
2023,6,S20231,3,3,19,926.58,13,919.26,Next,Store,UK_Next_Store,,Courier,Mixed,Branded
2023,16,S20231,6,6,20,277.45,14,242.77,Next,Store,UK_Next_Store,Bath and Body Works,,FP,Branded
2023,20,S20231,1,1,2,52.23,1,27.42,GAP,Store,International_Next_Store,,,FP,Branded
2023,10,S20231,1,1,2,39.94,1,16.97,Next,Store,UK_VS_Store,,Courier,Mixed,Branded
2023,2,S20231,1,1,3,228.52,0,0,Next,Store,UK_Reiss_Store,,Mixed,MD,Branded
2023,20,S20231,1,1,2,22.58,0,0,JOJO,Store,UK_Next_Store,,,MD,Branded
2023,20,S20231,1,1,2,38.41,0,0,GAP,Courier,Courier,,Courier,MD,Branded
2023,23,S20231,3,3,31,957.87,1,38.62,Next,Store,UK_Next_Store,Mixed,,FP,Branded
2023,12,S20231,4,4,12,253.49,0,0,VS,Store,UK_Next_Store,,Courier,MD,Branded
2023,23,S20231,5,5,14,722.67,1,64.52,Next,Parcelshop,Courier,,,FP,Branded
2023,14,S20231,3,3,9,353.88,1,41.29,Next,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,8,S20231,1,1,5,818.84,0,0,Next,Store,International_Next_Store,,Mixed,FP,Branded
2023,12,S20231,1,1,3,88.8,0,0,Next,Courier,Courier,LauraAshley,Mixed,FP,Branded
2023,11,S20231,1,1,2,29.04,0,0,GAP,Parcelshop,Courier,,,MD,Branded
2023,18,S20231,1,1,2,284.21,0,0,Next,Store,UK_Reiss_Store,,Courier,FP,Branded
2023,5,S20231,1,1,5,131.43,1,32.86,Next,Store,UK_VS_Store,,Store,Mixed,Branded
2023,12,S20231,3,3,14,401.35,2,83.14,VS,Parcelshop,Courier,,Store,FP,Branded
2023,5,S20231,3,3,20,432.31,3,81.06,Next,Parcelshop,Courier,Mixed,,FP,Branded
2023,9,S20231,12,12,14,1672.78,2,250.92,Reiss,Parcelshop,Courier,,Store,MD,Branded
2023,22,S20231,1,1,3,63.91,0,0,Next,Parcelshop,Courier,,Courier,Mixed,Branded
2023,25,S20231,4,4,17,171.73,3,19.7,Next,Courier,Courier,Bath and Body Works,Courier,FP,Branded
2023,15,S20231,4,4,29,902.53,5,132.27,Next,Store,International_Next_Store,,Mixed,Mixed,Branded
2023,6,S20231,1,1,5,100.83,1,21.17,Next,Store,UK_Next_Store,Bath and Body Works,Mixed,FP,Branded
2023,21,S20231,1,1,2,55.69,0,0,Next,Courier,UK_Reiss_Concession,,,FP,Branded
2023,21,S20231,4,4,5,112.35,1,32.58,Next,Courier,Courier,Bath and Body Works,Store,FP,Branded
2023,20,S20231,8,8,14,2916.47,3,781.2,Reiss,Parcelshop,Courier,,Store,FP,Branded
2023,15,S20231,3,3,13,1377.66,3,333.82,Next,Courier,Courier,,Mixed,Mixed,Branded
2023,14,S20231,1,1,2,19.97,0,0,VS,Courier,Courier,,Courier,MD,Branded
2023,20,S20231,1,1,7,2144.19,2,398.21,Reiss,Parcelshop,Courier,,Mixed,Mixed,Branded
2023,22,S20231,6,6,10,992.38,3,253.06,Reiss,Parcelshop,Courier,,,FP,Branded
2023,21,S20231,1,1,2,80.65,1,42.34,Next,Courier,Courier,LauraAshley,Courier,FP,Branded
2023,14,S20231,1,1,10,75.74,3,28.4,VS,Parcelshop,Courier,,,Mixed,Branded
2023,11,S20231,1,1,3,101.98,1,49.29,GAP,Courier,Courier,,,Mixed,Branded
2023,12,S20231,1,1,12,1830.86,3,572.14,Next,Courier,Courier,,Store,Mixed,Branded
2023,22,S20231,1,1,2,14.36,1,7.54,JOJO,Store,UK_Next_Store,,Courier,FP,Branded
2023,14,S20231,1,1,3,31.95,1,9.05,Next,Store,UK_Next_Store,Bath and Body Works,Store,FP,Branded
2023,23,S20231,1,1,2,163.23,1,53.05,Next,Store,UK_Reiss_Store,,Courier,MD,Branded
2023,7,S20231,1,1,5,56.46,2,19.2,Next,Store,UK_Next_Store,Bath and Body Works,,Mixed,Branded
2023,19,S20231,1,1,7,378.31,2,113.49,Next,Parcelshop,Courier,,Courier,Mixed,Branded
2023,16,S20231,1,1,2,55.69,1,34.81,Next,Store,UK_VS_Store,,,MD,Branded
2023,19,S20231,1,1,5,127.71,2,74.07,Next,Courier,Courier,Mixed,Mixed,Mixed,Branded
2023,11,S20231,1,1,2,38.71,1,24.19,Next,Parcelshop,Courier,,Store,MD,Branded
2023,22,S20231,5,5,17,349.96,6,129.69,VS,Courier,Courier,,,Mixed,Branded
2023,11,S20231,1,1,5,53.92,2,18.33,Next,Mixed,Mixed,,,Mixed,Branded
2023,26,S20231,1,1,3,104.47,1,22.64,VS,Courier,Courier,,Courier,Mixed,Branded
2023,14,S20231,1,1,72,2876.96,30,1018.92,Next,Store,UK_Next_Store,Mixed,Store,MD,Branded
2023,5,S20231,1,1,5,113.3,2,47.59,Next,Parcelshop,Courier,Bath and Body Works,Store,FP,Branded
2023,17,S20231,1,1,5,131.43,2,65.72,VS,Courier,Courier,,Courier,Mixed,Branded
2023,19,S20231,1,1,5,242.93,2,140.9,Next,Store,International_Next_Store,,,Mixed,Branded
2023,14,S20231,2,2,5,813,2,406.5,Reiss,Parcelshop,Courier,,Courier,FP,Branded
2023,24,S20231,1,1,3,94.02,1,32.91,Next,Mixed,Mixed,,Mixed,Mixed,Branded
2023,24,S20231,1,1,6,31.95,3,13.58,Next,Courier,Courier,Bath and Body Works,,Mixed,Branded
2023,21,S20231,1,1,9,26.12,4,7.55,VS,Store,International_Next_Store,,,MD,Branded
2023,15,S20231,1,1,2,69.36,1,29.48,Next,Store,UK_Next_Store,,,MD,Branded
2023,23,S20231,1,1,2,230.44,1,120.98,Reiss,Store,International_Next_Store,,Store,MD,Branded
2023,2,S20231,1,1,2,77.97,1,48.73,Next,Courier,Courier,Aubin,,FP,Branded
2023,8,S20231,1,1,2,94.1,1,68.22,Next,Store,UK_Next_Store,Aubin,Store,MD,Branded
2023,1,S20231,1,1,2,6.45,1,4.03,Next,Courier,Courier,Bath and Body Works,Courier,MD,Branded
2023,2,S20231,1,1,5,80.96,3,51,Next,Mixed,Courier,,,FP,Branded
2023,8,S20231,1,1,5,79.89,3,40.74,Next,Store,UK_Next_Store,Aubin,,MD,Branded
2023,6,S20231,1,1,5,28.73,3,11.2,Next,Parcelshop,Courier,Bath and Body Works,,Mixed,Branded
2023,26,S20231,1,1,5,64.52,3,32.91,VS,Courier,Courier,,Store,FP,Branded
2023,8,S20231,1,1,3,220.84,2,154.59,Reiss,Store,International_Next_Store,,Store,Mixed,Branded
2023,19,S20231,1,1,5,345.28,3,258.96,Next,Parcelshop,Courier,,Mixed,FP,Branded
2023,13,S20231,1,1,5,104.67,3,91.06,Next,Courier,Courier,Mixed,,FP,Branded
2023,4,S20231,1,1,5,144.38,0,0,Next,Courier,Courier,Mixed,Store,Mixed,Branded
